unit_id,LRZ,capacity_mw,energy_storage_capacity_mwh,thermal_derate_name,thermal_for_profile_name,solar_profile_name,wind_profile_name
MISO_03_wind_023,03,38.6,0.0,,,,MISO_03_wind_023
MISO_03_wind_024,03,7.5,0.0,,,,MISO_03_wind_024
MISO_03_wind_025,03,247.8,0.0,,,,MISO_03_wind_025
MISO_03_wind_026,03,205.5,0.0,,,,MISO_03_wind_026
MISO_03_wind_027,03,56.300000000000004,0.0,,,,MISO_03_wind_027
MISO_03_wind_028,03,237.5,0.0,,,,MISO_03_wind_028
MISO_03_wind_029,03,8.8,0.0,,,,MISO_03_wind_029
MISO_03_wind_030,03,110.0,0.0,,,,MISO_03_wind_030
MISO_03_wind_031,03,66.0,0.0,,,,MISO_03_wind_031
MISO_03_wind_032,03,399.0,0.0,,,,MISO_03_wind_032
MISO_03_wind_033,03,224.0,0.0,,,,MISO_03_wind_033
MISO_03_wind_034,03,158.0,0.0,,,,MISO_03_wind_034
MISO_03_wind_035,03,329.3,0.0,,,,MISO_03_wind_035
MISO_03_wind_036,03,80.0,0.0,,,,MISO_03_wind_036
MISO_03_wind_037,03,406.8,0.0,,,,MISO_03_wind_037
MISO_03_wind_038,03,1.7,0.0,,,,MISO_03_wind_038
MISO_03_wind_039,03,143.5,0.0,,,,MISO_03_wind_039
MISO_03_wind_040,03,49.6,0.0,,,,MISO_03_wind_040
MISO_03_wind_041,03,5.800000000000001,0.0,,,,MISO_03_wind_041
MISO_03_wind_042,03,1.6,0.0,,,,MISO_03_wind_042
MISO_03_wind_043,03,202.4,0.0,,,,MISO_03_wind_043
MISO_03_wind_044,03,1.6,0.0,,,,MISO_03_wind_044
MISO_03_wind_045,03,7.5,0.0,,,,MISO_03_wind_045
MISO_03_wind_046,03,1.6,0.0,,,,MISO_03_wind_046
MISO_03_wind_047,03,370.0,0.0,,,,MISO_03_wind_047
MISO_03_wind_048,03,66.0,0.0,,,,MISO_03_wind_048
MISO_03_wind_049,03,340.0,0.0,,,,MISO_03_wind_049
MISO_03_wind_050,03,299.3,0.0,,,,MISO_03_wind_050
MISO_03_wind_051,03,250.3,0.0,,,,MISO_03_wind_051
MISO_03_wind_052,03,502.0,0.0,,,,MISO_03_wind_052
MISO_03_wind_053,03,35.0,0.0,,,,MISO_03_wind_053
MISO_03_wind_054,03,80.0,0.0,,,,MISO_03_wind_054
MISO_03_wind_055,03,182.0,0.0,,,,MISO_03_wind_055
MISO_03_wind_056,03,152.2,0.0,,,,MISO_03_wind_056
MISO_03_wind_057,03,70.0,0.0,,,,MISO_03_wind_057
MISO_03_wind_058,03,80.2,0.0,,,,MISO_03_wind_058
MISO_03_wind_059,03,211.7,0.0,,,,MISO_03_wind_059
MISO_03_wind_060,03,202.7,0.0,,,,MISO_03_wind_060
MISO_03_wind_061,03,2.7,0.0,,,,MISO_03_wind_061
MISO_03_wind_062,03,298.7,0.0,,,,MISO_03_wind_062
MISO_03_wind_063,03,201.3,0.0,,,,MISO_03_wind_063
MISO_03_wind_064,03,366.4,0.0,,,,MISO_03_wind_064
MISO_03_wind_065,03,175.5,0.0,,,,MISO_03_wind_065
MISO_03_wind_066,03,113.9,0.0,,,,MISO_03_wind_066
MISO_03_wind_067,03,40.8,0.0,,,,MISO_03_wind_067
MISO_03_wind_068,03,63.3,0.0,,,,MISO_03_wind_068
MISO_03_wind_069,03,140.8,0.0,,,,MISO_03_wind_069
MISO_03_wind_070,03,3.0,0.0,,,,MISO_03_wind_070
MISO_03_wind_071,03,201.2,0.0,,,,MISO_03_wind_071
MISO_03_wind_072,03,251.0,0.0,,,,MISO_03_wind_072
MISO_03_wind_073,03,80.0,0.0,,,,MISO_03_wind_073
MISO_03_wind_074,03,130.9,0.0,,,,MISO_03_wind_074
MISO_03_wind_075,03,502.1,0.0,,,,MISO_03_wind_075
MISO_03_wind_076,03,1.5,0.0,,,,MISO_03_wind_076
MISO_03_wind_077,03,150.2,0.0,,,,MISO_03_wind_077
MISO_03_wind_078,03,90.8,0.0,,,,MISO_03_wind_078
MISO_03_wind_079,03,300.0,0.0,,,,MISO_03_wind_079
MISO_03_wind_080,03,1.5,0.0,,,,MISO_03_wind_080
MISO_03_wind_081,03,224.4,0.0,,,,MISO_03_wind_081
MISO_03_wind_082,03,362.7,0.0,,,,MISO_03_wind_082
MISO_03_wind_083,03,264.1,0.0,,,,MISO_03_wind_083
MISO_03_wind_084,03,100.0,0.0,,,,MISO_03_wind_084
MISO_03_wind_086,03,123.4,0.0,,,,MISO_03_wind_086
MISO_03_wind_087,03,21.0,0.0,,,,MISO_03_wind_087
MISO_03_wind_088,03,3.0,0.0,,,,MISO_03_wind_088
MISO_03_wind_089,03,50.0,0.0,,,,MISO_03_wind_089
MISO_03_wind_090,03,20.7,0.0,,,,MISO_03_wind_090
MISO_03_wind_092,03,252.5,0.0,,,,MISO_03_wind_092
MISO_03_wind_093,03,340.0,0.0,,,,MISO_03_wind_093
MISO_03_wind_094,03,3.0,0.0,,,,MISO_03_wind_094
MISO_03_wind_095,03,310.6,0.0,,,,MISO_03_wind_095
MISO_03_wind_096,03,200.0,0.0,,,,MISO_03_wind_096
MISO_03_wind_097,03,171.5,0.0,,,,MISO_03_wind_097
MISO_03_wind_098,03,168.0,0.0,,,,MISO_03_wind_098
MISO_03_wind_099,03,311.9,0.0,,,,MISO_03_wind_099
MISO_03_wind_100,03,118.80000000000001,0.0,,,,MISO_03_wind_100
MISO_03_wind_101,03,179.9,0.0,,,,MISO_03_wind_101
MISO_03_wind_102,03,165.2,0.0,,,,MISO_03_wind_102
MISO_03_wind_103,03,119.6,0.0,,,,MISO_03_wind_103
MISO_03_wind_104,03,758.0,0.0,,,,MISO_03_wind_104
MISO_03_wind_105,03,522.9,0.0,,,,MISO_03_wind_105
MISO_03_wind_106,03,1.5,0.0,,,,MISO_03_wind_106
MISO_03_wind_107,03,154.3,0.0,,,,MISO_03_wind_107
MISO_03_wind_108,03,7.9,0.0,,,,MISO_03_wind_108
MISO_03_wind_109,03,3.6,0.0,,,,MISO_03_wind_109
MISO_03_wind_110,03,112.4,0.0,,,,MISO_03_wind_110
MISO_03_wind_111,03,214.3,0.0,,,,MISO_03_wind_111
MISO_04_BatteryStorage_001,04,0.3,0.5,,,,
MISO_04_BatteryStorage_006,04,2.0,8.0,,,,
MISO_04_BatteryStorage_007,04,2.0,8.0,,,,
MISO_04_Coal_001,04,335.0,0.0,MISO_04_Conventional_Steam_Coal_RC_005,MISO_04_ST_013,,
MISO_04_Coal_002,04,230.1,0.0,MISO_04_Conventional_Steam_Coal_RC_008,MISO_04_ST_017,,
MISO_04_Coal_003,04,617.4,0.0,MISO_04_Conventional_Steam_Coal_RC_014,MISO_04_ST_027,,
MISO_04_Coal_004,04,3025.6,0.0,MISO_04_Conventional_Steam_Coal_RC_019,MISO_04_ST_036,,
MISO_04_Coal_005,04,3.5,0.0,MISO_04_Conventional_Steam_Coal_RC_021,MISO_04_ST_040,,
MISO_04_Coal_006,04,99.0,0.0,MISO_04_Conventional_Steam_Coal_RC_022,MISO_04_ST_041,,
MISO_04_FuelOil_007,04,4.8,0.0,,MISO_04_CT_001,,
MISO_04_FuelOil_008,04,18.900000000000002,0.0,,MISO_04_CT_004,,
MISO_04_FuelOil_009,04,16.3,0.0,,MISO_04_CT_005,,
MISO_04_FuelOil_010,04,10.8,0.0,,MISO_04_CT_007,,
MISO_04_FuelOil_011,04,5.1,0.0,,MISO_04_CT_008,,
MISO_04_FuelOil_012,04,6.300000000000001,0.0,,MISO_04_CT_010,,
MISO_04_FuelOil_013,04,14.4,0.0,,MISO_04_CT_011,,
MISO_04_FuelOil_014,04,44.1,0.0,,MISO_04_CT_016,,
MISO_04_FuelOil_015,04,5.4,0.0,,MISO_04_CT_017,,
MISO_04_FuelOil_016,04,4.7,0.0,,MISO_04_CT_018,,
MISO_04_FuelOil_017,04,24.0,0.0,,MISO_04_CT_019,,
MISO_04_FuelOil_018,04,23.7,0.0,,MISO_04_CT_021,,
MISO_04_FuelOil_019,04,16.9,0.0,,MISO_04_CT_022,,
MISO_04_FuelOil_020,04,5.4,0.0,,MISO_04_CT_025,,
MISO_04_FuelOil_021,04,7.2,0.0,,MISO_04_CT_026,,
MISO_04_FuelOil_022,04,17.200000000000003,0.0,,MISO_04_CT_029,,
MISO_04_FuelOil_023,04,18.0,0.0,,MISO_04_CT_031,,
MISO_04_FuelOil_024,04,15.8,0.0,,MISO_04_CT_032,,
MISO_04_FuelOil_025,04,29.2,0.0,,MISO_04_CT_033,,
MISO_04_FuelOil_026,04,15.0,0.0,,MISO_04_CT_034,,
MISO_04_FuelOil_027,04,16.6,0.0,,MISO_04_CT_035,,
MISO_04_FuelOil_028,04,9.2,0.0,,MISO_04_CT_038,,
MISO_04_FuelOil_029,04,13.4,0.0,,MISO_04_CT_039,,
MISO_04_FuelOil_030,04,1.6,0.0,,MISO_04_CT_040,,
MISO_04_NaturalGas_032,04,702.1,0.0,MISO_04_Natural_Gas_Fired_Combined_Cycle_RC_012,MISO_04_CC_023,,
MISO_04_NaturalGas_033,04,72.0,0.0,MISO_04_Natural_Gas_Fired_Combustion_Turbine_RC_001,MISO_04_CT_002,,
MISO_04_NaturalGas_034,04,18.0,0.0,MISO_04_Natural_Gas_Fired_Combustion_Turbine_RC_002,MISO_04_CT_006,,
MISO_04_NaturalGas_035,04,270.0,0.0,MISO_04_Natural_Gas_Fired_Combustion_Turbine_RC_003,MISO_04_CT_009,,
MISO_04_NaturalGas_036,04,188.0,0.0,MISO_04_Natural_Gas_Fired_Combustion_Turbine_RC_004,MISO_04_CT_012,,
MISO_04_NaturalGas_037,04,684.0,0.0,MISO_04_Natural_Gas_Fired_Combustion_Turbine_RC_006,MISO_04_CT_014,,
MISO_04_NaturalGas_038,04,26.0,0.0,MISO_04_Natural_Gas_Fired_Combustion_Turbine_RC_007,MISO_04_CT_015,,
MISO_04_NaturalGas_039,04,138.6,0.0,MISO_04_Natural_Gas_Fired_Combustion_Turbine_RC_008,MISO_04_CT_017,,
MISO_04_NaturalGas_040,04,173.0,0.0,MISO_04_Natural_Gas_Fired_Combustion_Turbine_RC_010,MISO_04_CT_019,,
MISO_04_NaturalGas_041,04,483.0,0.0,MISO_04_Natural_Gas_Fired_Combustion_Turbine_RC_013,MISO_04_CT_024,,
MISO_04_NaturalGas_042,04,586.0,0.0,MISO_04_Natural_Gas_Fired_Combustion_Turbine_RC_015,MISO_04_CT_028,,
MISO_04_NaturalGas_043,04,270.0,0.0,MISO_04_Natural_Gas_Fired_Combustion_Turbine_RC_016,MISO_04_CT_030,,
MISO_04_NaturalGas_044,04,456.0,0.0,MISO_04_Natural_Gas_Fired_Combustion_Turbine_RC_017,MISO_04_CT_031,,
MISO_04_NaturalGas_045,04,21.6,0.0,MISO_04_Natural_Gas_Fired_Combustion_Turbine_RC_018,MISO_04_CT_035,,
MISO_04_NaturalGas_046,04,380.0,0.0,MISO_04_Natural_Gas_Fired_Combustion_Turbine_RC_020,MISO_04_CT_037,,
MISO_04_NaturalGas_047,04,150.0,0.0,MISO_04_Natural_Gas_Fired_Combustion_Turbine_RC_022,MISO_04_CT_041,,
MISO_04_NaturalGas_048,04,54.3,0.0,MISO_04_Natural_Gas_Steam_Turbine_RC_007,MISO_04_ST_015,,
MISO_04_NaturalGas_049,04,64.8,0.0,MISO_04_Natural_Gas_Steam_Turbine_RC_009,MISO_04_ST_018,,
MISO_04_NaturalGas_050,04,24.6,0.0,,MISO_04_CT_001,,
MISO_04_NaturalGas_051,04,37.9,0.0,,MISO_04_CT_003,,
MISO_04_NaturalGas_052,04,5.0,0.0,,MISO_04_CT_010,,
MISO_04_NaturalGas_053,04,1.0,0.0,,MISO_04_CT_015,,
MISO_04_NaturalGas_054,04,2.4000000000000004,0.0,,MISO_04_CT_028,,
MISO_04_Nuclear_055,04,1138.3,0.0,,MISO_04_NU_010,,
MISO_04_ThermalOther_056,04,2.4000000000000004,0.0,,MISO_04_CT_006,,
MISO_04_ThermalOther_057,04,3.2,0.0,,MISO_04_CT_013,,
MISO_04_ThermalOther_058,04,3.2,0.0,,MISO_04_CT_020,,
MISO_04_solar_001,MISO-0027,2.0,0.0,,,MISO_04_solar_001,
MISO_04_solar_002,MISO-0027,2.0,0.0,,,MISO_04_solar_002,
MISO_04_solar_003,MISO-0027,7.0,0.0,,,MISO_04_solar_003,
MISO_04_solar_004,MISO-0027,2.0,0.0,,,MISO_04_solar_004,
MISO_04_solar_006,MISO-0027,12.6,0.0,,,MISO_04_solar_006,
MISO_04_solar_007,MISO-0027,2.0,0.0,,,MISO_04_solar_007,
MISO_04_solar_008,04,2.0,0.0,,,MISO_04_solar_008,
MISO_04_solar_009,04,1.2,0.0,,,MISO_04_solar_009,
MISO_04_solar_010,04,10.0,0.0,,,MISO_04_solar_010,
MISO_04_solar_011,04,3.6,0.0,,,MISO_04_solar_011,
MISO_04_solar_012,04,2.0,0.0,,,MISO_04_solar_012,
MISO_04_solar_013,04,5.0,0.0,,,MISO_04_solar_013,
MISO_04_solar_014,04,24.0,0.0,,,MISO_04_solar_014,
MISO_04_solar_015,04,4.0,0.0,,,MISO_04_solar_015,
MISO_04_solar_016,04,2.0,0.0,,,MISO_04_solar_016,
MISO_04_solar_017,04,2.0,0.0,,,MISO_04_solar_017,
MISO_04_solar_018,04,5.5,0.0,,,MISO_04_solar_018,
MISO_04_solar_019,04,2.0,0.0,,,MISO_04_solar_019,
MISO_04_solar_020,04,2.0,0.0,,,MISO_04_solar_020,
MISO_04_solar_021,04,4.0,0.0,,,MISO_04_solar_021,
MISO_04_solar_022,04,2.0,0.0,,,MISO_04_solar_022,
MISO_04_solar_023,04,35.0,0.0,,,MISO_04_solar_023,
MISO_04_solar_024,04,45.8,0.0,,,MISO_04_solar_024,
MISO_04_solar_025,04,1.4,0.0,,,MISO_04_solar_025,
MISO_04_solar_026,04,2.0,0.0,,,MISO_04_solar_026,
MISO_04_solar_027,04,6.0,0.0,,,MISO_04_solar_027,
MISO_04_solar_028,04,6.9,0.0,,,MISO_04_solar_028,
MISO_04_solar_029,04,3.0,0.0,,,MISO_04_solar_029,
MISO_04_solar_031,04,2.0,0.0,,,MISO_04_solar_031,
MISO_04_solar_032,04,2.0,0.0,,,MISO_04_solar_032,
MISO_04_solar_033,04,2.0,0.0,,,MISO_04_solar_033,
MISO_04_solar_034,04,6.0,0.0,,,MISO_04_solar_034,
MISO_04_solar_035,04,2.2,0.0,,,MISO_04_solar_035,
MISO_04_solar_036,04,150.0,0.0,,,MISO_04_solar_036,
MISO_04_solar_037,04,50.0,0.0,,,MISO_04_solar_037,
MISO_04_solar_038,04,2.0,0.0,,,MISO_04_solar_038,
MISO_04_solar_039,04,2.0,0.0,,,MISO_04_solar_039,
MISO_04_solar_040,04,9.4,0.0,,,MISO_04_solar_040,
MISO_04_solar_041,04,3.6,0.0,,,MISO_04_solar_041,
MISO_04_solar_042,04,2.0,0.0,,,MISO_04_solar_042,
MISO_04_solar_043,04,3.5,0.0,,,MISO_04_solar_043,
MISO_04_solar_044,04,150.0,0.0,,,MISO_04_solar_044,
MISO_04_solar_045,04,70.0,0.0,,,MISO_04_solar_045,
MISO_04_solar_046,04,2.0,0.0,,,MISO_04_solar_046,
MISO_04_solar_047,04,1.5,0.0,,,MISO_04_solar_047,
MISO_04_solar_048,04,14.8,0.0,,,MISO_04_solar_048,
MISO_04_solar_049,04,152.0,0.0,,,MISO_04_solar_049,
MISO_04_solar_050,04,2.0,0.0,,,MISO_04_solar_050,
MISO_04_solar_051,04,170.0,0.0,,,MISO_04_solar_051,
MISO_04_solar_052,04,4.0,0.0,,,MISO_04_solar_052,
MISO_04_solar_053,04,2.0,0.0,,,MISO_04_solar_053,
MISO_04_solar_055,04,2.0,0.0,,,MISO_04_solar_055,
MISO_04_solar_056,04,4.0,0.0,,,MISO_04_solar_056,
MISO_04_solar_057,04,592.8,0.0,,,MISO_04_solar_057,
MISO_04_solar_058,04,6.1,0.0,,,MISO_04_solar_058,
MISO_04_solar_059,04,1.5,0.0,,,MISO_04_solar_059,
MISO_04_solar_061,04,202.0,0.0,,,MISO_04_solar_061,
MISO_04_solar_062,04,6.0,0.0,,,MISO_04_solar_062,
MISO_04_solar_063,04,110.0,0.0,,,MISO_04_solar_063,
MISO_04_solar_064,04,2.0,0.0,,,MISO_04_solar_064,
MISO_04_solar_065,04,5.0,0.0,,,MISO_04_solar_065,
MISO_04_solar_066,04,99.0,0.0,,,MISO_04_solar_066,
MISO_04_solar_067,04,5.0,0.0,,,MISO_04_solar_067,
MISO_04_solar_068,04,44.2,0.0,,,MISO_04_solar_068,
MISO_04_solar_069,04,1.8,0.0,,,MISO_04_solar_069,
MISO_04_solar_071,04,2.0,0.0,,,MISO_04_solar_071,
MISO_04_solar_072,04,3.0,0.0,,,MISO_04_solar_072,
MISO_04_solar_073,04,252.0,0.0,,,MISO_04_solar_073,
MISO_04_solar_074,04,2.0,0.0,,,MISO_04_solar_074,
MISO_04_solar_075,04,13.9,0.0,,,MISO_04_solar_075,
MISO_04_solar_076,04,1.8,0.0,,,MISO_04_solar_076,
MISO_04_solar_077,04,5.0,0.0,,,MISO_04_solar_077,
MISO_04_solar_078,04,10.0,0.0,,,MISO_04_solar_078,
MISO_04_solar_079,04,72.4,0.0,,,MISO_04_solar_079,
MISO_04_solar_080,04,99.0,0.0,,,MISO_04_solar_080,
MISO_04_solar_082,04,2.0,0.0,,,MISO_04_solar_082,
MISO_04_solar_083,04,150.0,0.0,,,MISO_04_solar_083,
MISO_04_solar_084,04,50.0,0.0,,,MISO_04_solar_084,
MISO_04_solar_085,04,2.0,0.0,,,MISO_04_solar_085,
MISO_04_solar_086,04,149.0,0.0,,,MISO_04_solar_086,
MISO_04_solar_087,04,9.3,0.0,,,MISO_04_solar_087,
MISO_04_solar_088,04,2.0,0.0,,,MISO_04_solar_088,
MISO_04_solar_089,04,150.0,0.0,,,MISO_04_solar_089,
MISO_04_wind_001,04,3.0,0.0,,,,MISO_04_wind_001
MISO_04_wind_002,04,200.0,0.0,,,,MISO_04_wind_002
MISO_04_wind_003,04,8.4,0.0,,,,MISO_04_wind_003
MISO_04_wind_005,04,93.0,0.0,,,,MISO_04_wind_005
MISO_04_wind_007,04,150.4,0.0,,,,MISO_04_wind_007
MISO_04_wind_008,04,150.0,0.0,,,,MISO_04_wind_008
MISO_04_wind_009,04,151.7,0.0,,,,MISO_04_wind_009
MISO_04_wind_010,04,121.3,0.0,,,,MISO_04_wind_010
MISO_04_wind_011,04,150.4,0.0,,,,MISO_04_wind_011
MISO_04_wind_012,04,98.0,0.0,,,,MISO_04_wind_012
MISO_04_wind_013,04,356.0,0.0,,,,MISO_04_wind_013
MISO_04_wind_014,04,100.5,0.0,,,,MISO_04_wind_014
MISO_04_wind_015,04,559.8,0.0,,,,MISO_04_wind_015
MISO_04_wind_016,04,217.0,0.0,,,,MISO_04_wind_016
MISO_04_wind_019,04,1.5,0.0,,,,MISO_04_wind_019
MISO_04_wind_020,04,202.0,0.0,,,,MISO_04_wind_020
MISO_04_wind_021,04,0.1,0.0,,,,MISO_04_wind_021
MISO_04_wind_022,04,302.0,0.0,,,,MISO_04_wind_022
MISO_04_wind_023,04,202.0,0.0,,,,MISO_04_wind_023
MISO_04_wind_025,04,1.7,0.0,,,,MISO_04_wind_025
MISO_04_wind_026,04,54.4,0.0,,,,MISO_04_wind_026
MISO_05_Coal_001,05,1099.4,0.0,MISO_05_Conventional_Steam_Coal_RC_003,MISO_05_ST_007,,
MISO_05_Coal_002,05,2389.4,0.0,MISO_05_Conventional_Steam_Coal_RC_007,MISO_05_ST_013,,
MISO_05_FuelOil_003,05,4.2,0.0,,MISO_05_CT_001,,
MISO_05_FuelOil_004,05,8.0,0.0,,MISO_05_CT_002,,
MISO_05_FuelOil_005,05,60.6,0.0,,MISO_05_CT_003,,
MISO_05_FuelOil_006,05,60.7,0.0,,MISO_05_CT_006,,
MISO_05_FuelOil_007,05,13.6,0.0,,MISO_05_CT_008,,
MISO_05_FuelOil_008,05,2.0,0.0,,MISO_05_CT_009,,
MISO_05_FuelOil_009,05,17.2,0.0,,MISO_05_CT_010,,
MISO_05_FuelOil_010,05,60.8,0.0,,MISO_05_CT_014,,
MISO_05_FuelOil_011,05,68.3,0.0,,MISO_05_CT_015,,
MISO_05_FuelOil_012,05,16.0,0.0,,MISO_05_CT_016,,
MISO_05_FuelOil_013,05,26.3,0.0,,MISO_05_CT_017,,
MISO_05_NaturalGas_014,05,30.0,0.0,MISO_05_Natural_Gas_Fired_Combined_Cycle_RC_005,MISO_05_CC_010,,
MISO_05_NaturalGas_015,05,240.0,0.0,MISO_05_Natural_Gas_Fired_Combustion_Turbine_RC_001,MISO_05_CT_004,,
MISO_05_NaturalGas_016,05,814.4,0.0,MISO_05_Natural_Gas_Fired_Combustion_Turbine_RC_002,MISO_05_CT_005,,
MISO_05_NaturalGas_017,05,209.9,0.0,MISO_05_Natural_Gas_Fired_Combustion_Turbine_RC_004,MISO_05_CT_008,,
MISO_05_NaturalGas_019,05,91.1,0.0,MISO_05_Natural_Gas_Steam_Turbine_RC_004,MISO_05_ST_008,,
MISO_05_NaturalGas_020,05,3.0,0.0,MISO_05_Natural_Gas_Steam_Turbine_RC_005,MISO_05_ST_010,,
MISO_05_NaturalGas_021,05,26.1,0.0,MISO_05_Natural_Gas_Steam_Turbine_RC_006,MISO_05_ST_012,,
MISO_05_NaturalGas_022,05,3.2,0.0,,MISO_05_CT_001,,
MISO_05_NaturalGas_023,05,1.2,0.0,,MISO_05_CT_010,,
MISO_05_Nuclear_024,05,1235.8,0.0,,MISO_05_NU_011,,
MISO_05_ThermalOther_025,05,3.0,0.0,,MISO_05_CT_008,,
MISO_05_ThermalOther_026,05,3.0,0.0,,MISO_05_CT_014,,
MISO_05_solar_001,05,250.0,0.0,,,MISO_05_solar_001,
MISO_05_solar_002,05,25.0,0.0,,,MISO_05_solar_002,
MISO_05_solar_004,05,200.0,0.0,,,MISO_05_solar_004,
MISO_05_solar_005,05,50.0,0.0,,,MISO_05_solar_005,
MISO_05_solar_006,05,30.0,0.0,,,MISO_05_solar_006,
MISO_05_solar_007,05,167.2,0.0,,,MISO_05_solar_007,
MISO_05_solar_008,05,139.0,0.0,,,MISO_05_solar_008,
MISO_05_solar_009,05,5.7,0.0,,,MISO_05_solar_009,
MISO_05_solar_011,05,10.0,0.0,,,MISO_05_solar_011,
MISO_05_solar_012,05,2.6,0.0,,,MISO_05_solar_012,
MISO_05_solar_013,05,4.5,0.0,,,MISO_05_solar_013,
MISO_05_solar_016,05,1.2,0.0,,,MISO_05_solar_016,
MISO_05_wind_001,05,146.0,0.0,,,,MISO_05_wind_001
MISO_05_wind_002,05,400.0,0.0,,,,MISO_05_wind_002
MISO_06_BatteryStorage_001,06,20.0,20.0,,,,
MISO_06_BatteryStorage_002,06,1.0,4.6,,,,
MISO_06_BatteryStorage_003,06,5.0,5.0,,,,
MISO_06_BatteryStorage_004,06,5.0,5.0,,,,
MISO_06_BatteryStorage_005,06,5.0,5.0,,,,
MISO_06_BatteryStorage_008,06,200.0,877.0,,,,
MISO_06_BatteryStorage_009,06,45.0,180.0,,,,
MISO_06_BatteryStorage_010,06,56.3,225.0,,,,
MISO_06_Coal_001,06,540.0,0.0,MISO_06_Conventional_Steam_Coal_RC_003,MISO_06_ST_003,,
MISO_06_Coal_003,06,1062.0,0.0,MISO_06_Conventional_Steam_Coal_RC_010,MISO_06_ST_020,,
MISO_06_Coal_004,06,1080.0,0.0,MISO_06_Conventional_Steam_Coal_RC_019,MISO_06_ST_030,,
MISO_06_Coal_005,06,3339.5,0.0,MISO_06_Conventional_Steam_Coal_RC_022,MISO_06_ST_033,,
MISO_06_Coal_006,06,1341.8,0.0,MISO_06_Conventional_Steam_Coal_RC_023,MISO_06_ST_034,,
MISO_06_Coal_007,06,1088.0,0.0,MISO_06_Conventional_Steam_Coal_RC_026,MISO_06_ST_037,,
MISO_06_Coal_008,06,509.4,0.0,MISO_06_Conventional_Steam_Coal_RC_028,MISO_06_ST_040,,
MISO_06_FuelOil_009,06,1.8,0.0,,MISO_06_CT_015,,
MISO_06_FuelOil_010,06,3.0,0.0,,MISO_06_CT_017,,
MISO_06_FuelOil_011,06,2.2,0.0,,MISO_06_CT_018,,
MISO_06_FuelOil_012,06,10.4,0.0,,MISO_06_CT_020,,
MISO_06_FuelOil_013,06,3.0,0.0,,MISO_06_CT_024,,
MISO_06_FuelOil_014,06,62.7,0.0,,MISO_06_CT_025,,
MISO_06_FuelOil_015,06,8.100000000000001,0.0,,MISO_06_CT_034,,
MISO_06_NaturalGas_016,06,576.8,0.0,MISO_06_Natural_Gas_Fired_Combined_Cycle_RC_001,MISO_06_CC_001,,
MISO_06_NaturalGas_017,06,283.0,0.0,MISO_06_Natural_Gas_Fired_Combined_Cycle_RC_009,MISO_06_CC_019,,
MISO_06_NaturalGas_019,06,619.4,0.0,MISO_06_Natural_Gas_Fired_Combined_Cycle_RC_015,MISO_06_CC_026,,
MISO_06_NaturalGas_020,06,644.0,0.0,MISO_06_Natural_Gas_Fired_Combined_Cycle_RC_016,MISO_06_CC_027,,
MISO_06_NaturalGas_021,06,42.0,0.0,MISO_06_Natural_Gas_Fired_Combustion_Turbine_RC_002,MISO_06_CT_002,,
MISO_06_NaturalGas_022,06,258.0,0.0,MISO_06_Natural_Gas_Fired_Combustion_Turbine_RC_004,MISO_06_CT_007,,
MISO_06_NaturalGas_023,06,236.0,0.0,MISO_06_Natural_Gas_Fired_Combustion_Turbine_RC_006,MISO_06_CT_016,,
MISO_06_NaturalGas_024,06,13.3,0.0,MISO_06_Natural_Gas_Fired_Combustion_Turbine_RC_007,MISO_06_CT_017,,
MISO_06_NaturalGas_025,06,61.8,0.0,MISO_06_Natural_Gas_Fired_Combustion_Turbine_RC_008,MISO_06_CT_018,,
MISO_06_NaturalGas_026,06,804.5,0.0,MISO_06_Natural_Gas_Fired_Combustion_Turbine_RC_010,MISO_06_CT_020,,
MISO_06_NaturalGas_027,06,340.0,0.0,MISO_06_Natural_Gas_Fired_Combustion_Turbine_RC_012,MISO_06_CT_022,,
MISO_06_NaturalGas_028,06,181.5,0.0,MISO_06_Natural_Gas_Fired_Combustion_Turbine_RC_013,MISO_06_CT_023,,
MISO_06_NaturalGas_029,06,327.0,0.0,MISO_06_Natural_Gas_Fired_Combustion_Turbine_RC_014,MISO_06_CT_025,,
MISO_06_NaturalGas_030,06,192.0,0.0,MISO_06_Natural_Gas_Fired_Combustion_Turbine_RC_015,MISO_06_CT_026,,
MISO_06_NaturalGas_031,06,242.0,0.0,MISO_06_Natural_Gas_Fired_Combustion_Turbine_RC_018,MISO_06_CT_029,,
MISO_06_NaturalGas_032,06,500.4,0.0,MISO_06_Natural_Gas_Fired_Combustion_Turbine_RC_020,MISO_06_CT_031,,
MISO_06_NaturalGas_033,06,402.0,0.0,MISO_06_Natural_Gas_Fired_Combustion_Turbine_RC_021,MISO_06_CT_032,,
MISO_06_NaturalGas_034,06,108.0,0.0,MISO_06_Natural_Gas_Fired_Combustion_Turbine_RC_024,MISO_06_CT_035,,
MISO_06_NaturalGas_035,06,673.4,0.0,MISO_06_Natural_Gas_Fired_Combustion_Turbine_RC_025,MISO_06_CT_036,,
MISO_06_NaturalGas_036,06,98.8,0.0,MISO_06_Natural_Gas_Fired_Combustion_Turbine_RC_027,MISO_06_CT_039,,
MISO_06_NaturalGas_037,06,127.0,0.0,MISO_06_Natural_Gas_Steam_Turbine_RC_001,MISO_06_ST_001,,
MISO_06_NaturalGas_038,06,180.0,0.0,MISO_06_Natural_Gas_Steam_Turbine_RC_002,MISO_06_ST_002,,
